Dual Name,Time Window (t),Vessel (v),Dual Value
job_5_once,3,1,3142.2012482552514
job_7_once,3,1,2357.2712032891136
job_2_once,3,1,2531.6393801717463
job_3_once,3,1,2632.6842101200314
job_8_once,3,1,2215.4668979962885
job_4_once,3,1,2018.646201770446
one_route_per_vessel_Vessel_1_tw_4,4,1,0.0
tech_type_1_time_window_4_availability,4,1,0.0
tech_type_2_time_window_4_availability,4,1,0.0
job_6_once,4,1,3849.0207579744074
job_9_once,4,1,2176.7854520832975
job_10_once,4,1,3279.880003251195
job_1_once,4,1,2775.055651733815
job_5_once,4,1,3142.2012482552514
job_7_once,4,1,2357.2712032891136
job_2_once,4,1,2531.6393801717463
job_3_once,4,1,2632.6842101200314
job_8_once,4,1,2215.4668979962885
job_4_once,4,1,2018.646201770446
one_route_per_vessel_Vessel_1_tw_5,5,1,0.0
tech_type_1_time_window_5_availability,5,1,0.0
tech_type_2_time_window_5_availability,5,1,0.0
job_6_once,5,1,3849.0207579744074
job_9_once,5,1,2176.7854520832975
job_10_once,5,1,3279.880003251195
job_1_once,5,1,2775.055651733815
job_5_once,5,1,3142.2012482552514
job_7_once,5,1,2357.2712032891136
job_2_once,5,1,2531.6393801717463
job_3_once,5,1,2632.6842101200314
job_8_once,5,1,2215.4668979962885
job_4_once,5,1,2018.646201770446
one_route_per_vessel_Vessel_2_tw_1,1,2,0.0
tech_type_1_time_window_1_availability,1,2,0.0
tech_type_2_time_window_1_availability,1,2,0.0
job_6_once,1,2,3849.0207579744074
job_9_once,1,2,2176.7854520832975
job_10_once,1,2,3279.880003251195
job_1_once,1,2,2775.055651733815
job_5_once,1,2,3142.2012482552514
job_7_once,1,2,2357.2712032891136
job_2_once,1,2,2531.6393801717463
job_3_once,1,2,2632.6842101200314
job_8_once,1,2,2215.4668979962885
job_4_once,1,2,2018.646201770446
one_route_per_vessel_Vessel_2_tw_2,2,2,0.0
tech_type_1_time_window_2_availability,2,2,0.0
tech_type_2_time_window_2_availability,2,2,0.0
job_6_once,2,2,3849.0207579744074
job_9_once,2,2,2176.7854520832975
job_10_once,2,2,3279.880003251195
job_1_once,2,2,2775.055651733815
job_5_once,2,2,3142.2012482552514
job_7_once,2,2,2357.2712032891136
job_2_once,2,2,2531.6393801717463
job_3_once,2,2,2632.6842101200314
job_8_once,2,2,2215.4668979962885
job_4_once,2,2,2018.646201770446
one_route_per_vessel_Vessel_2_tw_3,3,2,0.0
tech_type_1_time_window_3_availability,3,2,0.0
tech_type_2_time_window_3_availability,3,2,0.0
job_6_once,3,2,3849.0207579744074
job_9_once,3,2,2176.7854520832975
job_10_once,3,2,3279.880003251195
job_1_once,3,2,2775.055651733815
job_5_once,3,2,3142.2012482552514
job_7_once,3,2,2357.2712032891136
job_2_once,3,2,2531.6393801717463
job_3_once,3,2,2632.6842101200314
job_8_once,3,2,2215.4668979962885
job_4_once,3,2,2018.646201770446
one_route_per_vessel_Vessel_2_tw_4,4,2,0.0
tech_type_1_time_window_4_availability,4,2,0.0
tech_type_2_time_window_4_availability,4,2,0.0
job_6_once,4,2,3849.0207579744074
job_9_once,4,2,2176.7854520832975
job_10_once,4,2,3279.880003251195
job_1_once,4,2,2775.055651733815
job_5_once,4,2,3142.2012482552514
job_7_once,4,2,2357.2712032891136
job_2_once,4,2,2531.6393801717463
job_3_once,4,2,2632.6842101200314
job_8_once,4,2,2215.4668979962885
job_4_once,4,2,2018.646201770446
one_route_per_vessel_Vessel_2_tw_5,5,2,0.0
tech_type_1_time_window_5_availability,5,2,0.0
tech_type_2_time_window_5_availability,5,2,0.0
job_6_once,5,2,3849.0207579744074
job_9_once,5,2,2176.7854520832975
job_10_once,5,2,3279.880003251195
job_1_once,5,2,2775.055651733815
job_5_once,5,2,3142.2012482552514
job_7_once,5,2,2357.2712032891136
job_2_once,5,2,2531.6393801717463
job_3_once,5,2,2632.6842101200314
job_8_once,5,2,2215.4668979962885
job_4_once,5,2,2018.646201770446
one_route_per_vessel_Vessel_3_tw_1,1,3,0.0
tech_type_1_time_window_1_availability,1,3,0.0
tech_type_2_time_window_1_availability,1,3,0.0
job_6_once,1,3,3849.0207579744074
job_9_once,1,3,2176.7854520832975
job_10_once,1,3,3279.880003251195
job_1_once,1,3,2775.055651733815
job_5_once,1,3,3142.2012482552514
job_7_once,1,3,2357.2712032891136
job_2_once,1,3,2531.6393801717463
job_3_once,1,3,2632.6842101200314
job_8_once,1,3,2215.4668979962885
job_4_once,1,3,2018.646201770446
one_route_per_vessel_Vessel_3_tw_2,2,3,0.0
tech_type_1_time_window_2_availability,2,3,0.0
tech_type_2_time_window_2_availability,2,3,0.0
job_6_once,2,3,3849.0207579744074
job_9_once,2,3,2176.7854520832975
job_10_once,2,3,3279.880003251195
job_1_once,2,3,2775.055651733815
job_5_once,2,3,3142.2012482552514
job_7_once,2,3,2357.2712032891136
job_2_once,2,3,2531.6393801717463
job_3_once,2,3,2632.6842101200314
job_8_once,2,3,2215.4668979962885
job_4_once,2,3,2018.646201770446
one_route_per_vessel_Vessel_3_tw_3,3,3,383.6401690219227
tech_type_1_time_window_3_availability,3,3,0.0
tech_type_2_time_window_3_availability,3,3,0.0
job_6_once,3,3,3849.0207579744074
job_9_once,3,3,2176.7854520832975
job_10_once,3,3,3279.880003251195
job_1_once,3,3,2775.055651733815
job_5_once,3,3,3142.2012482552514
job_7_once,3,3,2357.2712032891136
job_2_once,3,3,2531.6393801717463
job_3_once,3,3,2632.6842101200314
job_8_once,3,3,2215.4668979962885
job_4_once,3,3,2018.646201770446
one_route_per_vessel_Vessel_3_tw_4,4,3,0.0
tech_type_1_time_window_4_availability,4,3,0.0
tech_type_2_time_window_4_availability,4,3,0.0
job_6_once,4,3,3849.0207579744074
job_9_once,4,3,2176.7854520832975
job_10_once,4,3,3279.880003251195
job_1_once,4,3,2775.055651733815
job_5_once,4,3,3142.2012482552514
job_7_once,4,3,2357.2712032891136
job_2_once,4,3,2531.6393801717463
job_3_once,4,3,2632.6842101200314
job_8_once,4,3,2215.4668979962885
job_4_once,4,3,2018.646201770446
one_route_per_vessel_Vessel_3_tw_5,5,3,0.0
tech_type_1_time_window_5_availability,5,3,0.0
tech_type_2_time_window_5_availability,5,3,0.0
job_6_once,5,3,3849.0207579744074
job_9_once,5,3,2176.7854520832975
job_10_once,5,3,3279.880003251195
job_1_once,5,3,2775.055651733815
job_5_once,5,3,3142.2012482552514
job_7_once,5,3,2357.2712032891136
job_2_once,5,3,2531.6393801717463
job_3_once,5,3,2632.6842101200314
job_8_once,5,3,2215.4668979962885
job_4_once,5,3,2018.646201770446
one_route_per_vessel_Vessel_1_tw_1,1,1,0.0
tech_type_1_time_window_1_availability,1,1,0.0
tech_type_2_time_window_1_availability,1,1,0.0
job_6_once,1,1,2648.6517447860106
job_9_once,1,1,2179.4632874750796
job_10_once,1,1,3763.03019664773
job_1_once,1,1,1662.6702738422928
job_5_once,1,1,2140.9263873751606
job_7_once,1,1,1809.2648757711613
job_2_once,1,1,2653.4406361663696
job_3_once,1,1,4823.637345205327
job_8_once,1,1,3444.597432897641
job_4_once,1,1,3110.702426810637
one_route_per_vessel_Vessel_1_tw_2,2,1,0.0
tech_type_1_time_window_2_availability,2,1,0.0
tech_type_2_time_window_2_availability,2,1,0.0
job_6_once,2,1,2648.6517447860106
job_9_once,2,1,2179.4632874750796
job_10_once,2,1,3763.03019664773
job_1_once,2,1,1662.6702738422928
job_5_once,2,1,2140.9263873751606
job_7_once,2,1,1809.2648757711613
job_2_once,2,1,2653.4406361663696
job_3_once,2,1,4823.637345205327
job_8_once,2,1,3444.597432897641
job_4_once,2,1,3110.702426810637
one_route_per_vessel_Vessel_1_tw_3,3,1,0.0
tech_type_1_time_window_3_availability,3,1,0.0
tech_type_2_time_window_3_availability,3,1,0.0
job_6_once,3,1,2648.6517447860106
job_9_once,3,1,2179.4632874750796
job_10_once,3,1,3763.03019664773
job_1_once,3,1,1662.6702738422928
job_5_once,3,1,2140.9263873751606
job_7_once,3,1,1809.2648757711613
job_2_once,3,1,2653.4406361663696
job_3_once,3,1,4823.637345205327
job_8_once,3,1,3444.597432897641
job_4_once,3,1,3110.702426810637
one_route_per_vessel_Vessel_1_tw_4,4,1,0.0
tech_type_1_time_window_4_availability,4,1,0.0
tech_type_2_time_window_4_availability,4,1,0.0
job_6_once,4,1,2648.6517447860106
job_9_once,4,1,2179.4632874750796
job_10_once,4,1,3763.03019664773
job_1_once,4,1,1662.6702738422928
job_5_once,4,1,2140.9263873751606
job_7_once,4,1,1809.2648757711613
job_2_once,4,1,2653.4406361663696
job_3_once,4,1,4823.637345205327
job_8_once,4,1,3444.597432897641
job_4_once,4,1,3110.702426810637
one_route_per_vessel_Vessel_1_tw_5,5,1,0.0
tech_type_1_time_window_5_availability,5,1,0.0
tech_type_2_time_window_5_availability,5,1,0.0
job_6_once,5,1,2648.6517447860106
job_9_once,5,1,2179.4632874750796
job_10_once,5,1,3763.03019664773
job_1_once,5,1,1662.6702738422928
job_5_once,5,1,2140.9263873751606
job_7_once,5,1,1809.2648757711613
job_2_once,5,1,2653.4406361663696
job_3_once,5,1,4823.637345205327
job_8_once,5,1,3444.597432897641
job_4_once,5,1,3110.702426810637
one_route_per_vessel_Vessel_2_tw_1,1,2,0.0
tech_type_1_time_window_1_availability,1,2,0.0
tech_type_2_time_window_1_availability,1,2,0.0
job_6_once,1,2,2648.6517447860106
job_9_once,1,2,2179.4632874750796
job_10_once,1,2,3763.03019664773
job_1_once,1,2,1662.6702738422928
job_5_once,1,2,2140.9263873751606
job_7_once,1,2,1809.2648757711613
job_2_once,1,2,2653.4406361663696
job_3_once,1,2,4823.637345205327
job_8_once,1,2,3444.597432897641
job_4_once,1,2,3110.702426810637
one_route_per_vessel_Vessel_2_tw_2,2,2,0.0
tech_type_1_time_window_2_availability,2,2,0.0
tech_type_2_time_window_2_availability,2,2,0.0
job_6_once,2,2,2648.6517447860106
job_9_once,2,2,2179.4632874750796
job_10_once,2,2,3763.03019664773
job_1_once,2,2,1662.6702738422928
job_5_once,2,2,2140.9263873751606
job_7_once,2,2,1809.2648757711613
job_2_once,2,2,2653.4406361663696
job_3_once,2,2,4823.637345205327
job_8_once,2,2,3444.597432897641
job_4_once,2,2,3110.702426810637
one_route_per_vessel_Vessel_2_tw_3,3,2,0.0
tech_type_1_time_window_3_availability,3,2,0.0
tech_type_2_time_window_3_availability,3,2,0.0
job_6_once,3,2,2648.6517447860106
job_9_once,3,2,2179.4632874750796
job_10_once,3,2,3763.03019664773
job_1_once,3,2,1662.6702738422928
job_5_once,3,2,2140.9263873751606
job_7_once,3,2,1809.2648757711613
job_2_once,3,2,2653.4406361663696
job_3_once,3,2,4823.637345205327
job_8_once,3,2,3444.597432897641
job_4_once,3,2,3110.702426810637
one_route_per_vessel_Vessel_2_tw_4,4,2,0.0
tech_type_1_time_window_4_availability,4,2,0.0
tech_type_2_time_window_4_availability,4,2,0.0
job_6_once,4,2,2648.6517447860106
job_9_once,4,2,2179.4632874750796
job_10_once,4,2,3763.03019664773
job_1_once,4,2,1662.6702738422928
job_5_once,4,2,2140.9263873751606
job_7_once,4,2,1809.2648757711613
job_2_once,4,2,2653.4406361663696
job_3_once,4,2,4823.637345205327
job_8_once,4,2,3444.597432897641
job_4_once,4,2,3110.702426810637
one_route_per_vessel_Vessel_2_tw_5,5,2,0.0
tech_type_1_time_window_5_availability,5,2,0.0
tech_type_2_time_window_5_availability,5,2,0.0
job_6_once,5,2,2648.6517447860106
job_9_once,5,2,2179.4632874750796
job_10_once,5,2,3763.03019664773
job_1_once,5,2,1662.6702738422928
job_5_once,5,2,2140.9263873751606
job_7_once,5,2,1809.2648757711613
job_2_once,5,2,2653.4406361663696
job_3_once,5,2,4823.637345205327
job_8_once,5,2,3444.597432897641
job_4_once,5,2,3110.702426810637
one_route_per_vessel_Vessel_3_tw_1,1,3,0.0
tech_type_1_time_window_1_availability,1,3,0.0
tech_type_2_time_window_1_availability,1,3,0.0
job_6_once,1,3,2648.6517447860106
job_9_once,1,3,2179.4632874750796
job_10_once,1,3,3763.03019664773
job_1_once,1,3,1662.6702738422928
job_5_once,1,3,2140.9263873751606
job_7_once,1,3,1809.2648757711613
job_2_once,1,3,2653.4406361663696
job_3_once,1,3,4823.637345205327
job_8_once,1,3,3444.597432897641
job_4_once,1,3,3110.702426810637
one_route_per_vessel_Vessel_3_tw_2,2,3,0.0
tech_type_1_time_window_2_availability,2,3,0.0
tech_type_2_time_window_2_availability,2,3,0.0
job_6_once,2,3,2648.6517447860106
job_9_once,2,3,2179.4632874750796
job_10_once,2,3,3763.03019664773
job_1_once,2,3,1662.6702738422928
job_5_once,2,3,2140.9263873751606
job_7_once,2,3,1809.2648757711613
job_2_once,2,3,2653.4406361663696
job_3_once,2,3,4823.637345205327
job_8_once,2,3,3444.597432897641
job_4_once,2,3,3110.702426810637
one_route_per_vessel_Vessel_3_tw_3,3,3,264.09728314886706
tech_type_1_time_window_3_availability,3,3,0.0
tech_type_2_time_window_3_availability,3,3,0.0
job_6_once,3,3,2648.6517447860106
job_9_once,3,3,2179.4632874750796
job_10_once,3,3,3763.03019664773
job_1_once,3,3,1662.6702738422928
job_5_once,3,3,2140.9263873751606
job_7_once,3,3,1809.2648757711613
job_2_once,3,3,2653.4406361663696
job_3_once,3,3,4823.637345205327
job_8_once,3,3,3444.597432897641
job_4_once,3,3,3110.702426810637
one_route_per_vessel_Vessel_3_tw_4,4,3,515.4468320917731
tech_type_1_time_window_4_availability,4,3,0.0
tech_type_2_time_window_4_availability,4,3,0.0
job_6_once,4,3,2648.6517447860106
job_9_once,4,3,2179.4632874750796
job_10_once,4,3,3763.03019664773
job_1_once,4,3,1662.6702738422928
job_5_once,4,3,2140.9263873751606
job_7_once,4,3,1809.2648757711613
job_2_once,4,3,2653.4406361663696
job_3_once,4,3,4823.637345205327
job_8_once,4,3,3444.597432897641
job_4_once,4,3,3110.702426810637
one_route_per_vessel_Vessel_3_tw_5,5,3,0.0
tech_type_1_time_window_5_availability,5,3,0.0
tech_type_2_time_window_5_availability,5,3,0.0
job_6_once,5,3,2648.6517447860106
job_9_once,5,3,2179.4632874750796
job_10_once,5,3,3763.03019664773
job_1_once,5,3,1662.6702738422928
job_5_once,5,3,2140.9263873751606
job_7_once,5,3,1809.2648757711613
job_2_once,5,3,2653.4406361663696
job_3_once,5,3,4823.637345205327
job_8_once,5,3,3444.597432897641
job_4_once,5,3,3110.702426810637
one_route_per_vessel_Vessel_1_tw_1,1,1,0.0
tech_type_1_time_window_1_availability,1,1,0.0
tech_type_2_time_window_1_availability,1,1,0.0
job_6_once,1,1,2374.5295055601237
job_9_once,1,1,2437.186703520966
job_10_once,1,1,3009.543827948055
job_1_once,1,1,5299.322801864309
job_5_once,1,1,3152.136172120722
job_7_once,1,1,2341.110531042935
job_2_once,1,1,5021.159963396939
job_3_once,1,1,1924.0723627029838
job_8_once,1,1,3229.3305865727198
job_4_once,1,1,2852.9790107647505
one_route_per_vessel_Vessel_1_tw_2,2,1,0.0
tech_type_1_time_window_2_availability,2,1,0.0
tech_type_2_time_window_2_availability,2,1,0.0
job_6_once,2,1,2374.5295055601237
job_9_once,2,1,2437.186703520966
job_10_once,2,1,3009.543827948055
job_1_once,2,1,5299.322801864309
job_5_once,2,1,3152.136172120722
job_7_once,2,1,2341.110531042935
job_2_once,2,1,5021.159963396939
job_3_once,2,1,1924.0723627029838
job_8_once,2,1,3229.3305865727198
job_4_once,2,1,2852.9790107647505
one_route_per_vessel_Vessel_1_tw_3,3,1,0.0
tech_type_1_time_window_3_availability,3,1,0.0
tech_type_2_time_window_3_availability,3,1,0.0
job_6_once,3,1,2374.5295055601237
job_9_once,3,1,2437.186703520966
job_10_once,3,1,3009.543827948055
job_1_once,3,1,5299.322801864309
job_5_once,3,1,3152.136172120722
job_7_once,3,1,2341.110531042935
job_2_once,3,1,5021.159963396939
job_3_once,3,1,1924.0723627029838
job_8_once,3,1,3229.3305865727198
job_4_once,3,1,2852.9790107647505
one_route_per_vessel_Vessel_1_tw_4,4,1,0.0
tech_type_1_time_window_4_availability,4,1,0.0
tech_type_2_time_window_4_availability,4,1,0.0
job_6_once,4,1,2374.5295055601237
job_9_once,4,1,2437.186703520966
job_10_once,4,1,3009.543827948055
job_1_once,4,1,5299.322801864309
job_5_once,4,1,3152.136172120722
job_7_once,4,1,2341.110531042935
job_2_once,4,1,5021.159963396939
job_3_once,4,1,1924.0723627029838
job_8_once,4,1,3229.3305865727198
job_4_once,4,1,2852.9790107647505
one_route_per_vessel_Vessel_1_tw_5,5,1,0.0
tech_type_1_time_window_5_availability,5,1,0.0
tech_type_2_time_window_5_availability,5,1,0.0
job_6_once,5,1,2374.5295055601237
job_9_once,5,1,2437.186703520966
job_10_once,5,1,3009.543827948055
job_1_once,5,1,5299.322801864309
job_5_once,5,1,3152.136172120722
job_7_once,5,1,2341.110531042935
job_2_once,5,1,5021.159963396939
job_3_once,5,1,1924.0723627029838
job_8_once,5,1,3229.3305865727198
job_4_once,5,1,2852.9790107647505
one_route_per_vessel_Vessel_2_tw_1,1,2,0.0
tech_type_1_time_window_1_availability,1,2,0.0
tech_type_2_time_window_1_availability,1,2,0.0
job_6_once,1,2,2374.5295055601237
job_9_once,1,2,2437.186703520966
job_10_once,1,2,3009.543827948055
job_1_once,1,2,5299.322801864309
job_5_once,1,2,3152.136172120722
job_7_once,1,2,2341.110531042935
job_2_once,1,2,5021.159963396939
job_3_once,1,2,1924.0723627029838
job_8_once,1,2,3229.3305865727198
job_4_once,1,2,2852.9790107647505
one_route_per_vessel_Vessel_2_tw_2,2,2,0.0
tech_type_1_time_window_2_availability,2,2,0.0
tech_type_2_time_window_2_availability,2,2,0.0
job_6_once,2,2,2374.5295055601237
job_9_once,2,2,2437.186703520966
job_10_once,2,2,3009.543827948055
job_1_once,2,2,5299.322801864309
job_5_once,2,2,3152.136172120722
job_7_once,2,2,2341.110531042935
job_2_once,2,2,5021.159963396939
job_3_once,2,2,1924.0723627029838
job_8_once,2,2,3229.3305865727198
job_4_once,2,2,2852.9790107647505
one_route_per_vessel_Vessel_2_tw_3,3,2,0.0
tech_type_1_time_window_3_availability,3,2,0.0
tech_type_2_time_window_3_availability,3,2,0.0
job_6_once,3,2,2374.5295055601237
job_9_once,3,2,2437.186703520966
job_10_once,3,2,3009.543827948055
job_1_once,3,2,5299.322801864309
job_5_once,3,2,3152.136172120722
job_7_once,3,2,2341.110531042935
job_2_once,3,2,5021.159963396939
job_3_once,3,2,1924.0723627029838
job_8_once,3,2,3229.3305865727198
job_4_once,3,2,2852.9790107647505
one_route_per_vessel_Vessel_2_tw_4,4,2,0.0
tech_type_1_time_window_4_availability,4,2,0.0
tech_type_2_time_window_4_availability,4,2,0.0
job_6_once,4,2,2374.5295055601237
job_9_once,4,2,2437.186703520966
job_10_once,4,2,3009.543827948055
job_1_once,4,2,5299.322801864309
job_5_once,4,2,3152.136172120722
job_7_once,4,2,2341.110531042935
job_2_once,4,2,5021.159963396939
job_3_once,4,2,1924.0723627029838
job_8_once,4,2,3229.3305865727198
job_4_once,4,2,2852.9790107647505
one_route_per_vessel_Vessel_2_tw_5,5,2,0.0
tech_type_1_time_window_5_availability,5,2,0.0
tech_type_2_time_window_5_availability,5,2,0.0
job_6_once,5,2,2374.5295055601237
job_9_once,5,2,2437.186703520966
job_10_once,5,2,3009.543827948055
job_1_once,5,2,5299.322801864309
job_5_once,5,2,3152.136172120722
job_7_once,5,2,2341.110531042935
job_2_once,5,2,5021.159963396939
job_3_once,5,2,1924.0723627029838
job_8_once,5,2,3229.3305865727198
job_4_once,5,2,2852.9790107647505
one_route_per_vessel_Vessel_3_tw_1,1,3,0.0
tech_type_1_time_window_1_availability,1,3,0.0
tech_type_2_time_window_1_availability,1,3,0.0
job_6_once,1,3,2374.5295055601237
job_9_once,1,3,2437.186703520966
job_10_once,1,3,3009.543827948055
job_1_once,1,3,5299.322801864309
job_5_once,1,3,3152.136172120722
job_7_once,1,3,2341.110531042935
job_2_once,1,3,5021.159963396939
job_3_once,1,3,1924.0723627029838
job_8_once,1,3,3229.3305865727198
job_4_once,1,3,2852.9790107647505
one_route_per_vessel_Vessel_3_tw_2,2,3,0.0
tech_type_1_time_window_2_availability,2,3,0.0
tech_type_2_time_window_2_availability,2,3,0.0
job_6_once,2,3,2374.5295055601237
job_9_once,2,3,2437.186703520966
job_10_once,2,3,3009.543827948055
job_1_once,2,3,5299.322801864309
job_5_once,2,3,3152.136172120722
job_7_once,2,3,2341.110531042935
job_2_once,2,3,5021.159963396939
job_3_once,2,3,1924.0723627029838
job_8_once,2,3,3229.3305865727198
job_4_once,2,3,2852.9790107647505
one_route_per_vessel_Vessel_3_tw_3,3,3,0.0
tech_type_1_time_window_3_availability,3,3,0.0
tech_type_2_time_window_3_availability,3,3,0.0
job_6_once,3,3,2374.5295055601237
job_9_once,3,3,2437.186703520966
job_10_once,3,3,3009.543827948055
job_1_once,3,3,5299.322801864309
job_5_once,3,3,3152.136172120722
job_7_once,3,3,2341.110531042935
job_2_once,3,3,5021.159963396939
job_3_once,3,3,1924.0723627029838
job_8_once,3,3,3229.3305865727198
job_4_once,3,3,2852.9790107647505
one_route_per_vessel_Vessel_3_tw_4,4,3,0.0
tech_type_1_time_window_4_availability,4,3,0.0
tech_type_2_time_window_4_availability,4,3,0.0
job_6_once,4,3,2374.5295055601237
job_9_once,4,3,2437.186703520966
job_10_once,4,3,3009.543827948055
job_1_once,4,3,5299.322801864309
job_5_once,4,3,3152.136172120722
job_7_once,4,3,2341.110531042935
job_2_once,4,3,5021.159963396939
job_3_once,4,3,1924.0723627029838
job_8_once,4,3,3229.3305865727198
job_4_once,4,3,2852.9790107647505
one_route_per_vessel_Vessel_3_tw_5,5,3,0.0
tech_type_1_time_window_5_availability,5,3,0.0
tech_type_2_time_window_5_availability,5,3,0.0
job_6_once,5,3,2374.5295055601237
job_9_once,5,3,2437.186703520966
job_10_once,5,3,3009.543827948055
job_1_once,5,3,5299.322801864309
job_5_once,5,3,3152.136172120722
job_7_once,5,3,2341.110531042935
job_2_once,5,3,5021.159963396939
job_3_once,5,3,1924.0723627029838
job_8_once,5,3,3229.3305865727198
job_4_once,5,3,2852.9790107647505
one_route_per_vessel_Vessel_1_tw_1,1,1,0.0
tech_type_1_time_window_1_availability,1,1,0.0
tech_type_2_time_window_1_availability,1,1,0.0
job_6_once,1,1,3002.1571240148287
job_9_once,1,1,1418.5049110941663
job_10_once,1,1,4525.690382766463
job_1_once,1,1,2599.0618859195947
job_5_once,1,1,2654.671409729114
job_7_once,1,1,3099.1618670772823
job_2_once,1,1,3635.4810089078874
job_3_once,1,1,2551.699981157688
job_8_once,1,1,1640.9554192375663
job_4_once,1,1,6037.949380351816
one_route_per_vessel_Vessel_1_tw_2,2,1,0.0
tech_type_1_time_window_2_availability,2,1,0.0
tech_type_2_time_window_2_availability,2,1,0.0
job_6_once,2,1,3002.1571240148287
job_9_once,2,1,1418.5049110941663
job_10_once,2,1,4525.690382766463
job_1_once,2,1,2599.0618859195947
job_5_once,2,1,2654.671409729114
job_7_once,2,1,3099.1618670772823
job_2_once,2,1,3635.4810089078874
job_3_once,2,1,2551.699981157688
job_8_once,2,1,1640.9554192375663
job_4_once,2,1,6037.949380351816
one_route_per_vessel_Vessel_1_tw_3,3,1,0.0
tech_type_1_time_window_3_availability,3,1,0.0
tech_type_2_time_window_3_availability,3,1,0.0
job_6_once,3,1,3002.1571240148287
job_9_once,3,1,1418.5049110941663
job_10_once,3,1,4525.690382766463
job_1_once,3,1,2599.0618859195947
job_5_once,3,1,2654.671409729114
job_7_once,3,1,3099.1618670772823
job_2_once,3,1,3635.4810089078874
job_3_once,3,1,2551.699981157688
job_8_once,3,1,1640.9554192375663
job_4_once,3,1,6037.949380351816
one_route_per_vessel_Vessel_1_tw_4,4,1,0.0
tech_type_1_time_window_4_availability,4,1,0.0
tech_type_2_time_window_4_availability,4,1,0.0
job_6_once,4,1,3002.1571240148287
job_9_once,4,1,1418.5049110941663
job_10_once,4,1,4525.690382766463
job_1_once,4,1,2599.0618859195947
job_5_once,4,1,2654.671409729114
job_7_once,4,1,3099.1618670772823
job_2_once,4,1,3635.4810089078874
job_3_once,4,1,2551.699981157688
job_8_once,4,1,1640.9554192375663
job_4_once,4,1,6037.949380351816
one_route_per_vessel_Vessel_1_tw_5,5,1,0.0
tech_type_1_time_window_5_availability,5,1,0.0
tech_type_2_time_window_5_availability,5,1,0.0
job_6_once,5,1,3002.1571240148287
job_9_once,5,1,1418.5049110941663
job_10_once,5,1,4525.690382766463
job_1_once,5,1,2599.0618859195947
job_5_once,5,1,2654.671409729114
job_7_once,5,1,3099.1618670772823
job_2_once,5,1,3635.4810089078874
job_3_once,5,1,2551.699981157688
job_8_once,5,1,1640.9554192375663
job_4_once,5,1,6037.949380351816
one_route_per_vessel_Vessel_2_tw_1,1,2,0.0
tech_type_1_time_window_1_availability,1,2,0.0
tech_type_2_time_window_1_availability,1,2,0.0
job_6_once,1,2,3002.1571240148287
job_9_once,1,2,1418.5049110941663
job_10_once,1,2,4525.690382766463
job_1_once,1,2,2599.0618859195947
job_5_once,1,2,2654.671409729114
job_7_once,1,2,3099.1618670772823
job_2_once,1,2,3635.4810089078874
job_3_once,1,2,2551.699981157688
job_8_once,1,2,1640.9554192375663
job_4_once,1,2,6037.949380351816
one_route_per_vessel_Vessel_2_tw_2,2,2,0.0
tech_type_1_time_window_2_availability,2,2,0.0
tech_type_2_time_window_2_availability,2,2,0.0
job_6_once,2,2,3002.1571240148287
job_9_once,2,2,1418.5049110941663
job_10_once,2,2,4525.690382766463
job_1_once,2,2,2599.0618859195947
job_5_once,2,2,2654.671409729114
job_7_once,2,2,3099.1618670772823
job_2_once,2,2,3635.4810089078874
job_3_once,2,2,2551.699981157688
job_8_once,2,2,1640.9554192375663
job_4_once,2,2,6037.949380351816
one_route_per_vessel_Vessel_2_tw_3,3,2,0.0
tech_type_1_time_window_3_availability,3,2,0.0
tech_type_2_time_window_3_availability,3,2,0.0
job_6_once,3,2,3002.1571240148287
job_9_once,3,2,1418.5049110941663
job_10_once,3,2,4525.690382766463
job_1_once,3,2,2599.0618859195947
job_5_once,3,2,2654.671409729114
job_7_once,3,2,3099.1618670772823
job_2_once,3,2,3635.4810089078874
job_3_once,3,2,2551.699981157688
job_8_once,3,2,1640.9554192375663
job_4_once,3,2,6037.949380351816
one_route_per_vessel_Vessel_2_tw_4,4,2,0.0
tech_type_1_time_window_4_availability,4,2,0.0
tech_type_2_time_window_4_availability,4,2,0.0
job_6_once,4,2,3002.1571240148287
job_9_once,4,2,1418.5049110941663
job_10_once,4,2,4525.690382766463
job_1_once,4,2,2599.0618859195947
job_5_once,4,2,2654.671409729114
job_7_once,4,2,3099.1618670772823
job_2_once,4,2,3635.4810089078874
job_3_once,4,2,2551.699981157688
job_8_once,4,2,1640.9554192375663
job_4_once,4,2,6037.949380351816
one_route_per_vessel_Vessel_2_tw_5,5,2,0.0
tech_type_1_time_window_5_availability,5,2,0.0
tech_type_2_time_window_5_availability,5,2,0.0
job_6_once,5,2,3002.1571240148287
job_9_once,5,2,1418.5049110941663
job_10_once,5,2,4525.690382766463
job_1_once,5,2,2599.0618859195947
job_5_once,5,2,2654.671409729114
job_7_once,5,2,3099.1618670772823
job_2_once,5,2,3635.4810089078874
job_3_once,5,2,2551.699981157688
job_8_once,5,2,1640.9554192375663
job_4_once,5,2,6037.949380351816
one_route_per_vessel_Vessel_3_tw_1,1,3,0.0
tech_type_1_time_window_1_availability,1,3,0.0
tech_type_2_time_window_1_availability,1,3,0.0
job_6_once,1,3,3002.1571240148287
job_9_once,1,3,1418.5049110941663
job_10_once,1,3,4525.690382766463
